720	3.36749999999999e-08	0	0
721	0	0	0
722	0	0	0
723	1.37249999999999e-08	0	0
724	4.24499999999998e-08	0	0
725	5.16749999999998e-08	0	0
726	4.88249999999999e-08	0	0
727	4.55999999999999e-08	0	0
728	4.44750000000001e-08	0	0
729	4.29750000000000e-08	0	0
730	4.58249999999999e-08	0	0
731	4.54499999999999e-08	0	0
732	4.39500000000001e-08	0	0
733	4.24500000000000e-08	0	0
734	4.34250000000000e-08	0	0
735	4.98749999999999e-08	0	0
736	5.82749999999999e-08	0	0
737	6.34499999999999e-08	0	0
738	6.84750000000000e-08	0	0
739	7.09499999999999e-08	0	0
740	7.37250000000001e-08	0	0
741	7.50000000000000e-08	0	0
742	7.53750000000000e-08	0	0
743	7.27500000000000e-08	0	0
744	5.94000000000001e-08	0	0
745	0	0	0
746	0	0	0
747	0	0	0
748	0	0	0
749	7.57499999999997e-09	0	0
750	2.31000000000001e-08	0	0
751	2.80500000000001e-08	0	0
752	2.90250000000000e-08	0	0
753	3.14999999999999e-08	0	0
754	3.23999999999999e-08	0	0
755	3.50999999999999e-08	0	0
756	3.57750000000000e-08	0	0
757	3.35999999999998e-08	0	0
758	2.71499999999999e-08	0	0
759	2.32499999999999e-08	0	0
760	3.17249999999999e-08	0	0
761	4.08749999999999e-08	0	0
762	4.71749999999999e-08	0	0
763	5.15999999999998e-08	0	0
764	5.51249999999999e-08	0	0
765	5.66250000000000e-08	0	0
766	5.61000000000000e-08	0	0
767	5.66250000000000e-08	0	0
768	5.72249999999999e-08	0	0
769	4.57500000000001e-08	0	0
770	0	0	0
771	0	0	0
772	0	0	0
773	0	0	0
774	6.00000000000034e-10	0	0
775	1.47750000000000e-08	0	0
776	1.75500000000000e-08	0	0
777	1.97249999999998e-08	0	0
778	1.96499999999998e-08	0	0
779	2.09999999999999e-08	0	0
780	2.25000000000000e-08	0	0
781	2.36999999999999e-08	0	0
782	1.93500000000000e-08	0	0
783	6.74999999999976e-09	0	0
784	0	0	0
785	8.02500000000002e-09	0	0
786	1.78499999999997e-08	0	0
787	1.67999999999999e-08	0	0
788	1.94249999999999e-08	0	0
789	2.11500000000000e-08	0	0
790	2.15249999999997e-08	0	0
791	2.31749999999999e-08	0	0
792	2.24999999999997e-08	0	0
793	2.09249999999999e-08	0	0
794	1.07999999999999e-08	0	0
795	0	0	0
796	0	0	0
797	0	0	0
798	0	0	0
799	0	0	0
800	2.24999999999985e-09	0	0
801	6.97499999999993e-09	0	0
802	1.01249999999999e-08	0	0
803	1.44749999999999e-08	0	0
804	1.64249999999999e-08	0	0
805	1.77749999999998e-08	0	0
806	1.85250000000000e-08	0	0
807	1.59750000000000e-08	0	0
808	4.49999999999981e-09	0	0
809	0	0	0
810	7.80000000000004e-09	0	0
811	1.40249999999999e-08	0	0
812	1.58250000000000e-08	0	0
813	1.91249999999997e-08	0	0
814	1.97999999999997e-08	0	0
815	2.21999999999999e-08	0	0
816	2.31000000000001e-08	0	0
817	2.47500000000000e-08	0	0
818	2.54999999999999e-08	0	0
819	1.76999999999999e-08	0	0
820	0	0	0
821	0	0	0
822	0	0	0
823	0	0	0
824	0	0	0
825	4.72499999999998e-09	0	0
826	8.24999999999999e-09	0	0
827	1.02750000000001e-08	0	0
828	1.07250000000001e-08	0	0
829	1.09500000000000e-08	0	0
830	1.27499999999999e-08	0	0
831	1.17749999999999e-08	0	0
832	9.82500000000012e-09	0	0
833	0	0	0
834	0	0	0
835	8.25000000000009e-10	0	0
836	7.27500000000000e-09	0	0
837	1.01250000000001e-08	0	0
838	1.07249999999998e-08	0	0
839	1.17000000000001e-08	0	0
840	1.33499999999997e-08	0	0
841	1.58250000000000e-08	0	0
842	1.76249999999998e-08	0	0
843	1.79999999999999e-08	0	0
844	1.05749999999999e-08	0	0
845	0	0	0
846	0	0	0
847	0	0	0
848	0	0	0
849	0	0	0
850	3.14999999999995e-09	0	0
851	5.85000000000006e-09	0	0
852	7.12499999999982e-09	0	0
853	1.02000000000000e-08	0	0
854	1.19250000000000e-08	0	0
855	1.43249999999998e-08	0	0
856	1.15499999999999e-08	0	0
857	6.74999999999996e-09	0	0
858	0	0	0
859	0	0	0
860	2.24999999999975e-10	0	0
861	5.62499999999998e-09	0	0
862	8.17500000000010e-09	0	0
863	8.39999999999998e-09	0	0
864	8.40000000000008e-09	0	0
865	9.07499999999980e-09	0	0
866	9.59999999999995e-09	0	0
867	8.47500000000007e-09	0	0
868	6.82500000000005e-09	0	0
869	1.49999999999984e-10	0	0
870	0	0	0
871	0	0	0
