 "Time [h]","dt_flow [h]","dt_tran [h]","Global Water Mass in Liquid Phas [kg]","Global Water Mass in Solid Phase [kg]","Global Air Mass in Liquid Phase [kg]","Global Water Mass in Gas Phase [kg]","Global Air Mass in Gas Phase [kg]","Global O2(aq) [mol]","Water Mass [kg]","Air Mass [kg]","Water Mass [kg/h]","Air Mass [kg/h]","SUM of All Water Mass and Flux [kg]","O2(aq) [mol]","O2(aq) [mol/h]","tide Water Mass [kg]","tide Air Mass [kg]","tide Water Mass [kg/h]","tide Air Mass [kg/h]","SUM of All Water Mass and Flux [kg]","tide O2(aq) [mol]","tide O2(aq) [mol/h]"
  9.39453125E-03  2.57812500E-03  2.57812500E-03  2.49132641E+02  2.05603791E-04  3.46565675E-06  4.15997111E-06  3.42522354E-02 -1.54479705E-01 -4.34093847E-03  3.35347475E+01 -2.51043918E-03  2.49287128E+02  3.18360223E-04  3.26432323E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287131E+02 -0.00000000E+00 -0.00000000E+00
  1.45507813E-02  5.15625000E-03  1.93359375E-03  2.49195264E+02  2.02164583E-04  2.03503547E-06  2.23989333E-06  3.38744490E-02 -9.18576687E-02 -4.34629775E-03  1.21448799E+01 -1.03937677E-03  2.49287126E+02  4.57483268E-04  2.69814390E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287128E+02 -0.00000000E+00 -0.00000000E+00
  2.48632813E-02  1.03125000E-02  6.44531250E-03  2.49235396E+02  1.99184421E-04  1.11975869E-06  1.10807696E-06  3.30817136E-02 -5.17269538E-02 -4.35040973E-03  3.89146327E+00 -3.98737212E-04  2.49287125E+02  7.13198114E-04  2.47965912E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287126E+02 -0.00000000E+00 -0.00000000E+00
  2.82664063E-02  3.40312500E-03  3.40312500E-03  2.49243907E+02  1.98398550E-04  9.25915298E-07  8.81565914E-07  3.28085384E-02 -4.32166286E-02 -4.35142211E-03  2.50073835E+00 -2.97486115E-04  2.49287125E+02  7.96331129E-04  2.44284342E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287126E+02 -0.00000000E+00 -0.00000000E+00
  3.50726563E-02  6.80625000E-03  6.80625000E-03  2.49253984E+02  1.97339678E-04  6.96845674E-07  6.21935256E-07  3.22330913E-02 -3.31398342E-02 -4.35274061E-03  1.48052075E+00 -1.93719422E-04  2.49287125E+02  9.60758776E-04  2.41583319E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287126E+02 -0.00000000E+00 -0.00000000E+00
  3.73187188E-02  2.24606250E-03  2.24606250E-03  2.49256666E+02  1.97026554E-04  6.35941078E-07  5.54651092E-07  3.20399873E-02 -3.04573802E-02 -4.35312102E-03  1.19429180E+00 -1.69366520E-04  2.49287125E+02  1.01484970E-03  2.40825558E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  4.18108437E-02  4.49212500E-03  4.49212500E-03  2.49260706E+02  1.96518462E-04  5.44397504E-07  4.55056077E-07  3.16401914E-02 -2.64180271E-02 -4.35372871E-03  8.99207618E-01 -1.35278284E-04  2.49287125E+02  1.12268059E-03  2.40044270E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  4.32932450E-02  1.48240125E-03  1.48240125E-03  2.49261888E+02  1.96360426E-04  5.17634388E-07  4.26423191E-07  3.15067817E-02 -2.52359106E-02 -4.35391538E-03  7.97433608E-01 -1.25923351E-04  2.49287125E+02  1.15822484E-03  2.39774824E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  4.62580475E-02  2.96480250E-03  2.96480250E-03  2.49263887E+02  1.96079934E-04  4.72449778E-07  3.78604087E-07  3.12338720E-02 -2.32371003E-02 -4.35424369E-03  6.74179888E-01 -1.10736391E-04  2.49287125E+02  1.22921658E-03  2.39448475E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  4.72364323E-02  9.78384825E-04  9.78384825E-04  2.49264500E+02  1.95990473E-04  4.58590280E-07  3.64123157E-07  3.11431517E-02 -2.26235245E-02 -4.35434763E-03  6.27131381E-01 -1.06237960E-04  2.49287125E+02  1.25263167E-03  2.39323912E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  4.91932020E-02  1.95676965E-03  1.95676965E-03  2.49265606E+02  1.95823912E-04  4.33644995E-07  3.38290432E-07  3.09590169E-02 -2.15178941E-02 -4.35454003E-03  5.65028409E-01 -9.83220641E-05  2.49287125E+02  1.29942967E-03  2.39159473E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
  4.98389360E-02  6.45733985E-04  6.45733984E-04  2.49265955E+02  1.95770063E-04  4.25782408E-07  3.30228655E-07  3.08979608E-02 -2.11692064E-02 -4.35460194E-03  5.39986496E-01 -9.58771904E-05  2.49287125E+02  1.31486873E-03  2.39093172E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  2.49287125E+02 -0.00000000E+00 -0.00000000E+00
