 "Time [y]","dt_tran [y]","Global DOM1 [mol]","Global CO2(aq) [mol]","Global NH4+ [mol]"
  6.20433790E-02  1.36986301E-03  1.52776037E-08  1.54348745E-10  2.33823233E-10
  6.34132420E-02  1.36986301E-03  1.55299439E-08  1.57365788E-10  2.37688319E-10
  6.47831050E-02  1.36986301E-03  1.57799949E-08  1.60369360E-10  2.41519534E-10
  6.61529680E-02  1.36986301E-03  1.60278047E-08  1.63359520E-10  2.45317569E-10
  6.75228311E-02  1.36986301E-03  1.62734196E-08  1.66336330E-10  2.49083093E-10
  6.88926941E-02  1.36986301E-03  1.65168846E-08  1.69299851E-10  2.52816751E-10
  7.02625571E-02  1.36986301E-03  1.67582428E-08  1.72250143E-10  2.56519168E-10
  7.16324201E-02  1.36986301E-03  1.69975363E-08  1.75187267E-10  2.60190948E-10
  7.30022831E-02  1.36986301E-03  1.72348056E-08  1.78111282E-10  2.63832676E-10
  7.43721461E-02  1.36986301E-03  1.74700900E-08  1.81022249E-10  2.67444918E-10
  7.57420091E-02  1.36986301E-03  1.77034274E-08  1.83920226E-10  2.71028222E-10
  7.71118721E-02  1.36986301E-03  1.79348548E-08  1.86805273E-10  2.74583120E-10
  7.84817352E-02  1.36986301E-03  1.81644077E-08  1.89677448E-10  2.78110127E-10
  7.98515982E-02  1.36986301E-03  1.83921209E-08  1.92536811E-10  2.81609742E-10
  8.12214612E-02  1.36986301E-03  1.86180278E-08  1.95383419E-10  2.85082450E-10
  8.25913242E-02  1.36986301E-03  1.88421611E-08  1.98217331E-10  2.88528721E-10
  8.39611872E-02  1.36986301E-03  1.90645524E-08  2.01038605E-10  2.91949013E-10
  8.53310502E-02  1.36986301E-03  1.92852323E-08  2.03847297E-10  2.95343769E-10
  8.67009132E-02  1.36986301E-03  1.95042307E-08  2.06643466E-10  2.98713419E-10
  8.80707763E-02  1.36986301E-03  1.97215765E-08  2.09427169E-10  3.02058383E-10
  8.94406393E-02  1.36986301E-03  1.99372978E-08  2.12198461E-10  3.05379068E-10
  9.08105023E-02  1.36986301E-03  2.01514222E-08  2.14957400E-10  3.08675870E-10
  9.21803653E-02  1.36986301E-03  2.03639761E-08  2.17704043E-10  3.11949173E-10
  9.35502283E-02  1.36986301E-03  2.05749855E-08  2.20438444E-10  3.15199354E-10
  9.49200913E-02  1.36986301E-03  2.07844755E-08  2.23160659E-10  3.18426776E-10
  9.62899543E-02  1.36986301E-03  2.09924708E-08  2.25870745E-10  3.21631795E-10
  9.76598174E-02  1.36986301E-03  2.11989951E-08  2.28568757E-10  3.24814757E-10
  9.90296804E-02  1.36986301E-03  2.14040718E-08  2.31254749E-10  3.27976000E-10
  1.00399543E-01  1.36986301E-03  2.16077235E-08  2.33928776E-10  3.31115851E-10
  1.01769406E-01  1.36986301E-03  2.18099723E-08  2.36590893E-10  3.34234632E-10
  1.03139269E-01  1.36986301E-03  2.20108397E-08  2.39241154E-10  3.37332654E-10
  1.04509132E-01  1.36986301E-03  2.22103467E-08  2.41879612E-10  3.40410222E-10
  1.05878995E-01  1.36986301E-03  2.24085138E-08  2.44506323E-10  3.43467633E-10
  1.07248858E-01  1.36986301E-03  2.26053609E-08  2.47121339E-10  3.46505177E-10
  1.08618721E-01  1.36986301E-03  2.28009076E-08  2.49724713E-10  3.49523137E-10
  1.09988584E-01  1.36986301E-03  2.29951728E-08  2.52316499E-10  3.52521789E-10
  1.11358447E-01  1.36986301E-03  2.31881750E-08  2.54896749E-10  3.55501404E-10
  1.12728311E-01  1.36986301E-03  2.33799325E-08  2.57465516E-10  3.58462243E-10
  1.14098174E-01  1.36986301E-03  2.35704629E-08  2.60022853E-10  3.61404566E-10
  1.15468037E-01  1.36986301E-03  2.37597835E-08  2.62568811E-10  3.64328623E-10
  1.16837900E-01  1.36986301E-03  2.39479113E-08  2.65103442E-10  3.67234661E-10
  1.18207763E-01  1.36986301E-03  2.41348626E-08  2.67626798E-10  3.70122919E-10
  1.19577626E-01  1.36986301E-03  2.43206536E-08  2.70138930E-10  3.72993632E-10
  1.20947489E-01  1.36986301E-03  2.45053001E-08  2.72639889E-10  3.75847031E-10
  1.22317352E-01  1.36986301E-03  2.46888176E-08  2.75129727E-10  3.78683340E-10
  1.23687215E-01  1.36986301E-03  2.48712211E-08  2.77608494E-10  3.81502779E-10
  1.25057078E-01  1.36986301E-03  2.50525254E-08  2.80076240E-10  3.84305564E-10
  1.26426941E-01  1.36986301E-03  2.52327449E-08  2.82533015E-10  3.87091905E-10
  1.27796804E-01  1.36986301E-03  2.54118937E-08  2.84978871E-10  3.89862007E-10
  1.29166667E-01  1.36986301E-03  2.55899857E-08  2.87413855E-10  3.92616074E-10
  1.30536530E-01  1.36986301E-03  2.57670344E-08  2.89838019E-10  3.95354303E-10
  1.31906393E-01  1.36986301E-03  2.59430531E-08  2.92251411E-10  3.98076888E-10
  1.33276256E-01  1.36986301E-03  2.61180548E-08  2.94654081E-10  4.00784017E-10
  1.34646119E-01  1.36986301E-03  2.62920521E-08  2.97046076E-10  4.03475878E-10
  1.36015982E-01  1.36986301E-03  2.64650576E-08  2.99427447E-10  4.06152653E-10
  1.37385845E-01  1.36986301E-03  2.66370833E-08  3.01798241E-10  4.08814519E-10
  1.38755708E-01  1.36986301E-03  2.68081414E-08  3.04158507E-10  4.11461653E-10
  1.40125571E-01  1.36986301E-03  2.69782435E-08  3.06508292E-10  4.14094225E-10
  1.41495434E-01  1.36986301E-03  2.71474011E-08  3.08847644E-10  4.16712404E-10
  1.42865297E-01  1.36986301E-03  2.73156255E-08  3.11176612E-10  4.19316356E-10
  1.44235160E-01  1.36986301E-03  2.74829277E-08  3.13495242E-10  4.21906242E-10
  1.45605023E-01  1.36986301E-03  2.76493185E-08  3.15803581E-10  4.24482220E-10
  1.46974886E-01  1.36986301E-03  2.78148087E-08  3.18101677E-10  4.27044448E-10
  1.48344749E-01  1.36986301E-03  2.79794085E-08  3.20389576E-10  4.29593077E-10
  1.49714612E-01  1.36986301E-03  2.81431283E-08  3.22667324E-10  4.32128259E-10
  1.51084475E-01  1.36986301E-03  2.83059781E-08  3.24934968E-10  4.34650140E-10
  1.52454338E-01  1.36986301E-03  2.84679677E-08  3.27192555E-10  4.37158866E-10
  1.53824201E-01  1.36986301E-03  2.86291068E-08  3.29440129E-10  4.39654578E-10
  1.55194064E-01  1.36986301E-03  2.87894049E-08  3.31677736E-10  4.42137416E-10
  1.56563927E-01  1.36986301E-03  2.89488714E-08  3.33905423E-10  4.44607517E-10
  1.57933790E-01  1.36986301E-03  2.91075153E-08  3.36123234E-10  4.47065017E-10
  1.59303653E-01  1.36986301E-03  2.92653457E-08  3.38331214E-10  4.49510046E-10
  1.60673516E-01  1.36986301E-03  2.94223713E-08  3.40529408E-10  4.51942736E-10
  1.62043379E-01  1.36986301E-03  2.95786010E-08  3.42717861E-10  4.54363213E-10
  1.63413242E-01  1.36986301E-03  2.97340431E-08  3.44896617E-10  4.56771605E-10
  1.64783105E-01  1.36986301E-03  2.98887061E-08  3.47065721E-10  4.59168033E-10
  1.66152968E-01  1.36986301E-03  3.00425982E-08  3.49225216E-10  4.61552620E-10
  1.67522831E-01  1.36986301E-03  3.01957274E-08  3.51375146E-10  4.63925485E-10
  1.68892694E-01  1.36986301E-03  3.03481018E-08  3.53515556E-10  4.66286744E-10
  1.70262557E-01  1.36986301E-03  3.04997291E-08  3.55646488E-10  4.68636515E-10
  1.71632420E-01  1.36986301E-03  3.06506171E-08  3.57767985E-10  4.70974910E-10
  1.73002283E-01  1.36986301E-03  3.08007732E-08  3.59880091E-10  4.73302040E-10
  1.74372146E-01  1.36986301E-03  3.09502050E-08  3.61982849E-10  4.75618016E-10
  1.75742009E-01  1.36986301E-03  3.10989197E-08  3.64076301E-10  4.77922946E-10
  1.77111872E-01  1.36986301E-03  3.12469245E-08  3.66160490E-10  4.80216935E-10
  1.78481735E-01  1.36986301E-03  3.13942264E-08  3.68235457E-10  4.82500090E-10
  1.79851598E-01  1.36986301E-03  3.15408325E-08  3.70301246E-10  4.84772512E-10
  1.81221461E-01  1.36986301E-03  3.16867496E-08  3.72357898E-10  4.87034304E-10
  1.82591324E-01  1.36986301E-03  3.18319844E-08  3.74405454E-10  4.89285564E-10
  1.83961187E-01  1.36986301E-03  3.19765435E-08  3.76443956E-10  4.91526392E-10
  1.85331050E-01  1.36986301E-03  3.21204335E-08  3.78473446E-10  4.93756884E-10
  1.86700913E-01  1.36986301E-03  3.22636607E-08  3.80493965E-10  4.95977135E-10
  1.88070776E-01  1.36986301E-03  3.24062316E-08  3.82505553E-10  4.98187239E-10
  1.89440639E-01  1.36986301E-03  3.25481523E-08  3.84508252E-10  5.00387289E-10
  1.90810502E-01  1.36986301E-03  3.26894290E-08  3.86502101E-10  5.02577375E-10
  1.92180365E-01  1.36986301E-03  3.28300676E-08  3.88487142E-10  5.04757588E-10
  1.93550228E-01  1.36986301E-03  3.29700742E-08  3.90463415E-10  5.06928016E-10
  1.94920091E-01  1.36986301E-03  3.31094545E-08  3.92430959E-10  5.09088746E-10
  1.96289954E-01  1.36986301E-03  3.32482144E-08  3.94389815E-10  5.11239863E-10
  1.97659817E-01  1.36986301E-03  3.33863596E-08  3.96340021E-10  5.13381452E-10
  1.99029680E-01  1.36986301E-03  3.35238955E-08  3.98281619E-10  5.15513597E-10
  2.00399543E-01  1.36986301E-03  3.36608278E-08  4.00214646E-10  5.17636379E-10
  2.01769406E-01  1.36986301E-03  3.37971618E-08  4.02139142E-10  5.19749880E-10
  2.03139269E-01  1.36986301E-03  3.39329030E-08  4.04055147E-10  5.21854179E-10
  2.04509132E-01  1.36986301E-03  3.40680565E-08  4.05962698E-10  5.23949356E-10
  2.05878995E-01  1.36986301E-03  3.42026277E-08  4.07861835E-10  5.26035487E-10
  2.07248858E-01  1.36986301E-03  3.43366215E-08  4.09752595E-10  5.28112650E-10
  2.08618721E-01  1.36986301E-03  3.44700431E-08  4.11635018E-10  5.30180919E-10
  2.09988584E-01  1.36986301E-03  3.46028974E-08  4.13509141E-10  5.32240369E-10
  2.11358447E-01  1.36986301E-03  3.47351894E-08  4.15375002E-10  5.34291073E-10
  2.12728311E-01  1.36986301E-03  3.48669238E-08  4.17232639E-10  5.36333105E-10
  2.14098174E-01  1.36986301E-03  3.49981055E-08  4.19082090E-10  5.38366535E-10
  2.15468037E-01  1.36986301E-03  3.51287392E-08  4.20923391E-10  5.40391433E-10
  2.16837900E-01  1.36986301E-03  3.52588294E-08  4.22756580E-10  5.42407870E-10
  2.18207763E-01  1.36986301E-03  3.53883809E-08  4.24581695E-10  5.44415914E-10
  2.19577626E-01  1.36986301E-03  3.55173980E-08  4.26398771E-10  5.46415632E-10
  2.20947489E-01  1.36986301E-03  3.56458853E-08  4.28207847E-10  5.48407092E-10
  2.22317352E-01  1.36986301E-03  3.57738471E-08  4.30008957E-10  5.50390359E-10
  2.23687215E-01  1.36986301E-03  3.59012878E-08  4.31802140E-10  5.52365498E-10
  2.25057078E-01  1.36986301E-03  3.60282116E-08  4.33587430E-10  5.54332574E-10
  2.26426941E-01  1.36986301E-03  3.61546229E-08  4.35364865E-10  5.56291650E-10
  2.27796804E-01  1.36986301E-03  3.62805256E-08  4.37134479E-10  5.58242789E-10
  2.29166667E-01  1.36986301E-03  3.64059240E-08  4.38896309E-10  5.60186052E-10
  2.30536530E-01  1.36986301E-03  3.65308221E-08  4.40650391E-10  5.62121501E-10
  2.31906393E-01  1.36986301E-03  3.66552239E-08  4.42396759E-10  5.64049195E-10
  2.33276256E-01  1.36986301E-03  3.67791333E-08  4.44135449E-10  5.65969194E-10
  2.34646119E-01  1.36986301E-03  3.69025543E-08  4.45866496E-10  5.67881557E-10
  2.36015982E-01  1.36986301E-03  3.70254908E-08  4.47589935E-10  5.69786342E-10
  2.37385845E-01  1.36986301E-03  3.71479464E-08  4.49305801E-10  5.71683607E-10
  2.38755708E-01  1.36986301E-03  3.72699249E-08  4.51014128E-10  5.73573407E-10
  2.40125571E-01  1.36986301E-03  3.73914302E-08  4.52714951E-10  5.75455799E-10
  2.41495434E-01  1.36986301E-03  3.75124657E-08  4.54408304E-10  5.77330838E-10
  2.42865297E-01  1.36986301E-03  3.76330352E-08  4.56094221E-10  5.79198578E-10
  2.44235160E-01  1.36986301E-03  3.77531422E-08  4.57772736E-10  5.81059073E-10
  2.45605023E-01  1.36986301E-03  3.78727902E-08  4.59443883E-10  5.82912377E-10
  2.46974886E-01  1.36986301E-03  3.79919827E-08  4.61107696E-10  5.84758542E-10
  2.48344749E-01  1.36986301E-03  3.81107232E-08  4.62764207E-10  5.86597621E-10
  2.49714612E-01  1.36986301E-03  3.82290150E-08  4.64413452E-10  5.88429664E-10
  2.51084475E-01  1.36986301E-03  3.83468615E-08  4.66055462E-10  5.90254722E-10
  2.52454338E-01  1.36986301E-03  3.84642660E-08  4.67690270E-10  5.92072846E-10
  2.53824201E-01  1.36986301E-03  3.85812318E-08  4.69317911E-10  5.93884085E-10
  2.55194064E-01  1.36986301E-03  3.86977622E-08  4.70938415E-10  5.95688488E-10
  2.56563927E-01  1.36986301E-03  3.88138602E-08  4.72551817E-10  5.97486104E-10
  2.57933790E-01  1.36986301E-03  3.89295292E-08  4.74158149E-10  5.99276981E-10
  2.59303653E-01  1.36986301E-03  3.90447721E-08  4.75757443E-10  6.01061166E-10
  2.60673516E-01  1.36986301E-03  3.91595921E-08  4.77349730E-10  6.02838705E-10
  2.62043379E-01  1.36986301E-03  3.92739922E-08  4.78935044E-10  6.04609646E-10
  2.63413242E-01  1.36986301E-03  3.93879755E-08  4.80513416E-10  6.06374035E-10
  2.64783105E-01  1.36986301E-03  3.95015449E-08  4.82084878E-10  6.08131915E-10
  2.66152968E-01  1.36986301E-03  3.96147034E-08  4.83649461E-10  6.09883333E-10
  2.67522831E-01  1.36986301E-03  3.97274539E-08  4.85207197E-10  6.11628332E-10
  2.68892694E-01  1.36986301E-03  3.98397992E-08  4.86758118E-10  6.13366957E-10
  2.70262557E-01  1.36986301E-03  3.99517423E-08  4.88302253E-10  6.15099250E-10
  2.71632420E-01  1.36986301E-03  4.00632858E-08  4.89839636E-10  6.16825255E-10
  2.73002283E-01  1.36986301E-03  4.01744327E-08  4.91370295E-10  6.18545013E-10
  2.74372146E-01  1.36986301E-03  4.02851856E-08  4.92894263E-10  6.20258568E-10
  2.75742009E-01  1.36986301E-03  4.03955472E-08  4.94411569E-10  6.21965959E-10
  2.77111872E-01  1.36986301E-03  4.05055203E-08  4.95922245E-10  6.23667230E-10
  2.78481735E-01  1.36986301E-03  4.06151076E-08  4.97426320E-10  6.25362419E-10
  2.79851598E-01  1.36986301E-03  4.07243115E-08  4.98923825E-10  6.27051567E-10
  2.81221461E-01  1.36986301E-03  4.08331348E-08  5.00414789E-10  6.28734714E-10
  2.82591324E-01  1.36986301E-03  4.09415801E-08  5.01899244E-10  6.30411899E-10
  2.83961187E-01  1.36986301E-03  4.10496498E-08  5.03377217E-10  6.32083161E-10
  2.85331050E-01  1.36986301E-03  4.11573464E-08  5.04848740E-10  6.33748539E-10
  2.86700913E-01  1.36986301E-03  4.12646725E-08  5.06313842E-10  6.35408071E-10
  2.88070776E-01  1.36986301E-03  4.13716306E-08  5.07772551E-10  6.37061794E-10
  2.89440639E-01  1.36986301E-03  4.14782230E-08  5.09224898E-10  6.38709746E-10
  2.90810502E-01  1.36986301E-03  4.15844522E-08  5.10670911E-10  6.40351964E-10
  2.92180365E-01  1.36986301E-03  4.16903206E-08  5.12110620E-10  6.41988484E-10
  2.93550228E-01  1.36986301E-03  4.17958305E-08  5.13544053E-10  6.43619342E-10
  2.94920091E-01  1.36986301E-03  4.19009842E-08  5.14971238E-10  6.45244575E-10
  2.96289954E-01  1.36986301E-03  4.20057841E-08  5.16392206E-10  6.46864218E-10
  2.97659817E-01  1.36986301E-03  4.21102325E-08  5.17806983E-10  6.48478306E-10
  2.99029680E-01  1.36986301E-03  4.22143315E-08  5.19215598E-10  6.50086873E-10
  3.00399543E-01  1.36986301E-03  4.23180836E-08  5.20618080E-10  6.51689954E-10
  3.01769406E-01  1.36986301E-03  4.24214908E-08  5.22014457E-10  6.53287584E-10
  3.03139269E-01  1.36986301E-03  4.25245553E-08  5.23404756E-10  6.54879796E-10
  3.04509132E-01  1.36986301E-03  4.26272794E-08  5.24789005E-10  6.56466623E-10
  3.05878995E-01  1.36986301E-03  4.27296652E-08  5.26167233E-10  6.58048098E-10
  3.07248858E-01  1.36986301E-03  4.28317148E-08  5.27539466E-10  6.59624255E-10
  3.08618721E-01  1.36986301E-03  4.29334303E-08  5.28905732E-10  6.61195125E-10
  3.09988584E-01  1.36986301E-03  4.30348138E-08  5.30266058E-10  6.62760741E-10
  3.11358447E-01  1.36986301E-03  4.31358674E-08  5.31620472E-10  6.64321135E-10
  3.12728311E-01  1.36986301E-03  4.32365931E-08  5.32969000E-10  6.65876337E-10
  3.14098174E-01  1.36986301E-03  4.33369929E-08  5.34311670E-10  6.67426380E-10
  3.15468037E-01  1.36986301E-03  4.34370688E-08  5.35648508E-10  6.68971295E-10
  3.16837900E-01  1.36986301E-03  4.35368229E-08  5.36979541E-10  6.70511111E-10
  3.18207763E-01  1.36986301E-03  4.36362571E-08  5.38304796E-10  6.72045860E-10
  3.19577626E-01  1.36986301E-03  4.37353732E-08  5.39624298E-10  6.73575570E-10
  3.20947489E-01  1.36986301E-03  4.38341733E-08  5.40938075E-10  6.75100273E-10
  3.22317352E-01  1.36986301E-03  4.39326593E-08  5.42246153E-10  6.76619998E-10
  3.23687215E-01  1.36986301E-03  4.40308330E-08  5.43548557E-10  6.78134773E-10
  3.25057078E-01  1.36986301E-03  4.41286964E-08  5.44845314E-10  6.79644628E-10
  3.26426941E-01  1.36986301E-03  4.42262511E-08  5.46136450E-10  6.81149591E-10
  3.27796804E-01  1.36986301E-03  4.43234992E-08  5.47421989E-10  6.82649691E-10
  3.29166667E-01  1.36986301E-03  4.44204425E-08  5.48701958E-10  6.84144956E-10
  3.30536530E-01  1.36986301E-03  4.45170826E-08  5.49976383E-10  6.85635414E-10
  3.31906393E-01  1.36986301E-03  4.46134214E-08  5.51245288E-10  6.87121093E-10
  3.33276256E-01  1.36986301E-03  4.47094607E-08  5.52508700E-10  6.88602020E-10
  3.34646119E-01  1.36986301E-03  4.48052022E-08  5.53766642E-10  6.90078221E-10
  3.36015982E-01  1.36986301E-03  4.49006476E-08  5.55019141E-10  6.91549725E-10
  3.37385845E-01  1.36986301E-03  4.49957988E-08  5.56266220E-10  6.93016557E-10
  3.38755708E-01  1.36986301E-03  4.50906572E-08  5.57507906E-10  6.94478745E-10
  3.40125571E-01  1.36986301E-03  4.51852247E-08  5.58744222E-10  6.95936314E-10
  3.41495434E-01  1.36986301E-03  4.52795030E-08  5.59975193E-10  6.97389290E-10
  3.42865297E-01  1.36986301E-03  4.53734936E-08  5.61200844E-10  6.98837699E-10
  3.44235160E-01  1.36986301E-03  4.54671982E-08  5.62421199E-10  7.00281566E-10
  3.45605023E-01  1.36986301E-03  4.55606185E-08  5.63636282E-10  7.01720918E-10
  3.46974886E-01  1.36986301E-03  4.56537560E-08  5.64846118E-10  7.03155778E-10
  3.48344749E-01  1.36986301E-03  4.57466123E-08  5.66050729E-10  7.04586172E-10
  3.49714612E-01  1.36986301E-03  4.58391891E-08  5.67250141E-10  7.06012125E-10
  3.51084475E-01  1.36986301E-03  4.59314878E-08  5.68444378E-10  7.07433660E-10
  3.52454338E-01  1.36986301E-03  4.60235101E-08  5.69633462E-10  7.08850802E-10
  3.53824201E-01  1.36986301E-03  4.61152575E-08  5.70817417E-10  7.10263576E-10
  3.55194064E-01  1.36986301E-03  4.62067314E-08  5.71996267E-10  7.11672004E-10
  3.56563927E-01  1.36986301E-03  4.62979335E-08  5.73170036E-10  7.13076110E-10
  3.57933790E-01  1.36986301E-03  4.63888651E-08  5.74338746E-10  7.14475919E-10
  3.59303653E-01  1.36986301E-03  4.64795279E-08  5.75502421E-10  7.15871452E-10
  3.60673516E-01  1.36986301E-03  4.65699232E-08  5.76661083E-10  7.17262734E-10
  3.62043379E-01  1.36986301E-03  4.66600526E-08  5.77814756E-10  7.18649786E-10
  3.63413242E-01  1.36986301E-03  4.67499174E-08  5.78963463E-10  7.20032632E-10
  3.64783105E-01  1.36986301E-03  4.68395191E-08  5.80107225E-10  7.21411293E-10
  3.66152968E-01  1.36986301E-03  4.69288592E-08  5.81246067E-10  7.22785793E-10
  3.67522831E-01  1.36986301E-03  4.70179390E-08  5.82380010E-10  7.24156153E-10
  3.68892694E-01  1.36986301E-03  4.71067599E-08  5.83509077E-10  7.25522395E-10
  3.70262557E-01  1.36986301E-03  4.71953233E-08  5.84633290E-10  7.26884541E-10
  3.71632420E-01  1.36986301E-03  4.72836306E-08  5.85752671E-10  7.28242612E-10
  3.73002283E-01  1.36986301E-03  4.73716832E-08  5.86867243E-10  7.29596630E-10
  3.74372146E-01  1.36986301E-03  4.74594823E-08  5.87977028E-10  7.30946616E-10
  3.75742009E-01  1.36986301E-03  4.75470294E-08  5.89082047E-10  7.32292591E-10
  3.77111872E-01  1.36986301E-03  4.76343258E-08  5.90182322E-10  7.33634575E-10
  3.78481735E-01  1.36986301E-03  4.77213727E-08  5.91277875E-10  7.34972590E-10
  3.79851598E-01  1.36986301E-03  4.78081715E-08  5.92368728E-10  7.36306655E-10
  3.81221461E-01  1.36986301E-03  4.78947235E-08  5.93454901E-10  7.37636792E-10
  3.82591324E-01  1.36986301E-03  4.79810299E-08  5.94536418E-10  7.38963020E-10
  3.83961187E-01  1.36986301E-03  4.80670921E-08  5.95613298E-10  7.40285360E-10
  3.85331050E-01  1.36986301E-03  4.81529113E-08  5.96685563E-10  7.41603831E-10
  3.86700913E-01  1.36986301E-03  4.82384887E-08  5.97753234E-10  7.42918452E-10
  3.88070776E-01  1.36986301E-03  4.83238256E-08  5.98816333E-10  7.44229245E-10
  3.89440639E-01  1.36986301E-03  4.84089232E-08  5.99874880E-10  7.45536227E-10
  3.90810502E-01  1.36986301E-03  4.84937828E-08  6.00928895E-10  7.46839418E-10
  3.92180365E-01  1.36986301E-03  4.85784055E-08  6.01978401E-10  7.48138837E-10
  3.93550228E-01  1.36986301E-03  4.86627925E-08  6.03023417E-10  7.49434504E-10
  3.94920091E-01  1.36986301E-03  4.87469451E-08  6.04063963E-10  7.50726437E-10
  3.96289954E-01  1.36986301E-03  4.88308645E-08  6.05100061E-10  7.52014654E-10
  3.97659817E-01  1.36986301E-03  4.89145517E-08  6.06131731E-10  7.53299174E-10
  3.99029680E-01  1.36986301E-03  4.89980080E-08  6.07158993E-10  7.54580016E-10
  4.00399543E-01  1.36986301E-03  4.90812345E-08  6.08181867E-10  7.55857197E-10
  4.01769406E-01  1.36986301E-03  4.91642324E-08  6.09200373E-10  7.57130736E-10
  4.03139269E-01  1.36986301E-03  4.92470027E-08  6.10214532E-10  7.58400651E-10
  4.04509132E-01  1.36986301E-03  4.93295467E-08  6.11224363E-10  7.59666960E-10
  4.05878995E-01  1.36986301E-03  4.94118655E-08  6.12229885E-10  7.60929679E-10
  4.07248858E-01  1.36986301E-03  4.94939600E-08  6.13231120E-10  7.62188828E-10
