 "Time [d]","dt_flow [d]","dt_tran [d]","Global Water Mass in Liquid Phas [kg]","Global Water Mass in Solid Phase [kg]","Global Air Mass in Liquid Phase [kg]","Global Water Mass in Gas Phase [kg]","Global Air Mass in Gas Phase [kg]","Global O2(aq) [mol]","edge Water Mass [kg]","edge Air Mass [kg]","edge Water Mass [kg/d]","edge Air Mass [kg/d]","SUM of All Water Mass and Flux [kg]","edge O2(aq) [mol]","edge O2(aq) [mol/d]","Water Mass [kg]","Air Mass [kg]","Water Mass [kg/d]","Air Mass [kg/d]","SUM of All Water Mass and Flux [kg]","O2(aq) [mol]","O2(aq) [mol/d]","Water Mass [kg]","Air Mass [kg]","Water Mass [kg/d]","Air Mass [kg/d]","SUM of All Water Mass and Flux [kg]","O2(aq) [mol]","O2(aq) [mol/d]"
  5.00000000E-01  8.33333333E-02  8.33333333E-02  4.23190540E+03  7.16999233E-02  2.26833384E-02  8.25415883E-01  9.23813775E-03  2.17545528E-03  9.80938170E-08  4.35045849E-03  1.96065358E-07  4.23194860E+03  9.23456445E-03  1.81927088E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  7.50000000E-01  2.50000000E-01  8.33333333E-02  4.23190649E+03  7.17000402E-02  2.26833054E-02  8.25415815E-01  1.37259641E-02  3.26273150E-03  1.47018823E-07  4.34910491E-03  1.95700025E-07  4.23194860E+03  1.37218930E-02  1.78802994E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  1.00000000E+00  2.50000000E-01  2.50000000E-01  4.23190758E+03  7.17001570E-02  2.26832723E-02  8.25415746E-01  1.81206317E-02  4.34952010E-03  1.95812421E-07  4.34715438E-03  1.95174393E-07  4.23194860E+03  1.81163674E-02  1.75778975E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  1.25000000E+00  2.50000000E-01  2.50000000E-01  4.23190866E+03  7.17002738E-02  2.26832394E-02  8.25415678E-01  2.24414752E-02  5.43567223E-03  2.44434749E-07  4.34460851E-03  1.94489310E-07  4.23194860E+03  2.24371901E-02  1.72832909E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  1.50000000E+00  2.50000000E-01  2.50000000E-01  4.23190975E+03  7.17003905E-02  2.26832064E-02  8.25415610E-01  2.66954913E-02  6.52104179E-03  2.92846779E-07  4.34147825E-03  1.93648122E-07  4.23194860E+03  2.66861939E-02  1.69960154E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  1.75000000E+00  2.50000000E-01  2.50000000E-01  4.23191083E+03  7.17005070E-02  2.26831735E-02  8.25415542E-01  3.08773778E-02  7.60548658E-03  3.41010624E-07  4.33777919E-03  1.92655380E-07  4.23194859E+03  3.08652269E-02  1.67161320E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  2.00000000E+00  2.50000000E-01  2.50000000E-01  4.23191192E+03  7.17006234E-02  2.26831406E-02  8.25415473E-01  3.49900197E-02  8.68886885E-03  3.88889668E-07  4.33352907E-03  1.91516173E-07  4.23194859E+03  3.49760701E-02  1.64433728E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  2.25000000E+00  2.50000000E-01  2.50000000E-01  4.23191300E+03  7.17007397E-02  2.26831077E-02  8.25415404E-01  3.90356393E-02  9.77105546E-03  4.36448611E-07  4.32874645E-03  1.90235772E-07  4.23194859E+03  3.90204478E-02  1.61775106E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  2.50000000E+00  2.50000000E-01  2.50000000E-01  4.23191408E+03  7.17008558E-02  2.26830749E-02  8.25415336E-01  4.30160981E-02  1.08519180E-02  4.83653475E-07  4.32345005E-03  1.88819458E-07  4.23194859E+03  4.30000320E-02  1.59183368E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  2.75000000E+00  2.50000000E-01  2.50000000E-01  4.23191516E+03  7.17009717E-02  2.26830421E-02  8.25415266E-01  4.69331568E-02  1.19313326E-02  5.30471581E-07  4.31765839E-03  1.87272424E-07  4.23194859E+03  4.69164456E-02  1.56656545E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  3.00000000E+00  2.50000000E-01  2.50000000E-01  4.23191624E+03  7.17010875E-02  2.26830094E-02  8.25415197E-01  5.07884714E-02  1.30091800E-02  5.76871518E-07  4.31138961E-03  1.85599746E-07  4.23194859E+03  5.07712646E-02  1.54192759E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  3.25000000E+00  2.50000000E-01  2.50000000E-01  4.23191731E+03  7.17012030E-02  2.26829767E-02  8.25415128E-01  5.45836211E-02  1.40853453E-02  6.22823103E-07  4.30466140E-03  1.83806340E-07  4.23194859E+03  5.45660197E-02  1.51790203E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  3.50000000E+00  2.50000000E-01  2.50000000E-01  4.23191839E+03  7.17013183E-02  2.26829441E-02  8.25415058E-01  5.83201238E-02  1.51597181E-02  6.68297346E-07  4.29749094E-03  1.81896972E-07  4.23194859E+03  5.83021980E-02  1.49447132E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  3.75000000E+00  2.50000000E-01  2.50000000E-01  4.23191946E+03  7.17014333E-02  2.26829115E-02  8.25414988E-01  6.19994442E-02  1.62321918E-02  7.13266411E-07  4.28989494E-03  1.79876262E-07  4.23194859E+03  6.19812444E-02  1.47161858E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  4.00000000E+00  2.50000000E-01  2.50000000E-01  4.23192053E+03  7.17015482E-02  2.26828790E-02  8.25414917E-01  6.56229999E-02  1.73026642E-02  7.57703578E-07  4.28188956E-03  1.77748668E-07  4.23194859E+03  6.56045630E-02  1.44932743E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  4.25000000E+00  2.50000000E-01  2.50000000E-01  4.23192160E+03  7.17016627E-02  2.26828465E-02  8.25414847E-01  6.91921645E-02  1.83710368E-02  8.01583205E-07  4.27349048E-03  1.75518506E-07  4.23194859E+03  6.91735180E-02  1.42758201E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  4.50000000E+00  2.50000000E-01  2.50000000E-01  4.23192267E+03  7.17017770E-02  2.26828142E-02  8.25414776E-01  7.27082703E-02  1.94372150E-02  8.44880692E-07  4.26471291E-03  1.73189949E-07  4.23194859E+03  7.26894353E-02  1.40636690E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  4.75000000E+00  2.50000000E-01  2.50000000E-01  4.23192373E+03  7.17018910E-02  2.26827818E-02  8.25414704E-01  7.61725359E-02  2.05011079E-02  8.87572449E-07  4.25557157E-03  1.70767028E-07  4.23194859E+03  7.61536039E-02  1.38566747E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
  5.00000000E+00  2.50000000E-01  2.50000000E-01  4.23192479E+03  7.17020046E-02  2.26827496E-02  8.25414633E-01  7.95862957E-02  2.15626281E-02  9.29635860E-07  4.24608072E-03  1.68253644E-07  4.23194859E+03  7.95672762E-02  1.36546890E-02 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23197128E+03 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  4.23199396E+03 -0.00000000E+00 -0.00000000E+00
