 "Time [day]","dt_flow [day]","dt_tran [day]","Global Water Mass in Liquid Phas [kg]","Global Water Mass in Solid Phase [kg]","Global Air Mass in Liquid Phase [kg]","Global Water Mass in Gas Phase [kg]","Global Air Mass in Gas Phase [kg]","Global DOM1 [mol]","Global O2(aq) [mol]","Global Tracer2 [mol]","Global CH4(aq) [mol]","Global SO4-- [mol]","Global H2S(aq) [mol]","sed_air_interface Water Mass [kg]","sed_air_interface Air Mass [kg]","sed_air_interface Water Mass [kg/day]","sed_air_interface Air Mass [kg/day]","SUM of All Water Mass and Flux [kg]","sed_air_interface DOM1 [mol]","sed_air_interface O2(aq) [mol]","sed_air_interface Tracer2 [mol]","sed_air_interface CH4(aq) [mol]","sed_air_interface SO4-- [mol]","sed_air_interface H2S(aq) [mol]","sed_air_interface DOM1 [mol/day]","sed_air_interface O2(aq) [mol/day]","sed_air_interface Tracer2 [mol/day]","sed_air_interface CH4(aq) [mol/day]","sed_air_interface SO4-- [mol/day]","sed_air_interface H2S(aq) [mol/day]","ROL_homo Water Mass [kg]","ROL_homo Air Mass [kg]","ROL_homo Water Mass [kg/day]","ROL_homo Air Mass [kg/day]","SUM of All Water Mass and Flux [kg]","ROL_homo DOM1 [mol]","ROL_homo O2(aq) [mol]","ROL_homo Tracer2 [mol]","ROL_homo CH4(aq) [mol]","ROL_homo SO4-- [mol]","ROL_homo H2S(aq) [mol]","ROL_homo DOM1 [mol/day]","ROL_homo O2(aq) [mol/day]","ROL_homo Tracer2 [mol/day]","ROL_homo CH4(aq) [mol/day]","ROL_homo SO4-- [mol/day]","ROL_homo H2S(aq) [mol/day]"
  1.10000000E+01  5.00000000E-01  5.00000000E-01  5.58404016E+00  1.01888397E-04  0.00000000E+00  0.00000000E+00  4.00707544E-02  9.89162255E-06  1.97155491E-03  1.97155491E-03  2.92894796E-02  9.52363292E-03 -2.62386826E-03 -4.73473968E-08 -2.39313543E-04 -4.22592981E-09  5.58666403E+00 -1.92262950E-03  5.23762055E-04 -5.69094693E-05 -5.69095001E-05 -2.72023055E-04 -1.34421489E-04 -1.24361102E-04  5.37578448E-05 -7.36737373E-06 -7.36737117E-06 -3.39505285E-05 -1.89019058E-05  2.63250320E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  2.64000000E-23  3.43200000E-03  2.64000000E-23  2.64000000E-23  2.64000000E-23  2.64000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.20000000E+01  5.00000000E-01  5.00000000E-01  5.58404017E+00  1.01884190E-04  0.00000000E+00  0.00000000E+00  4.06157787E-02  9.46469027E-06  2.13724538E-03  2.13724539E-03  2.93717969E-02  1.03315988E-02 -2.86318212E-03 -5.15545508E-08 -2.39313924E-04 -4.20079270E-09  5.58690335E+00 -2.04645966E-03  5.78090520E-04 -6.45447938E-05 -6.45448230E-05 -3.06848248E-04 -1.54107381E-04 -1.23662225E-04  5.45134185E-05 -7.72322939E-06 -7.72322887E-06 -3.51139417E-05 -1.99428354E-05  2.87182167E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  2.88000000E-23  3.74400000E-03  2.88000000E-23  2.88000000E-23  2.88000000E-23  2.88000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.30000000E+01  5.00000000E-01  5.00000000E-01  5.58404017E+00  1.01880008E-04  0.00000000E+00  0.00000000E+00  4.11448600E-02  9.09634299E-06  2.30049748E-03  2.30049750E-03  2.94479219E-02  1.11388315E-02 -3.10249637E-03 -5.57357087E-08 -2.39314315E-04 -4.17452467E-09  5.58714267E+00 -2.16965933E-03  6.33126781E-04 -7.25236973E-05 -7.25237252E-05 -3.42810711E-04 -1.74798212E-04 -1.23051375E-04  5.52071909E-05 -8.06283643E-06 -8.06283634E-06 -3.62432741E-05 -2.09362821E-05  3.11114015E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  3.12000000E-23  4.05600000E-03  3.12000000E-23  3.12000000E-23  3.12000000E-23  3.12000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.40000000E+01  5.00000000E-01  5.00000000E-01  5.58404017E+00  1.01875854E-04  0.00000000E+00  0.00000000E+00  4.16581393E-02  8.77709417E-06  2.46103165E-03  2.46103167E-03  2.95179277E-02  1.19455108E-02 -3.34181088E-03 -5.98898670E-08 -2.39314573E-04 -4.14729710E-09  5.58738199E+00 -2.29229229E-03  6.88818323E-04 -8.08307463E-05 -8.08307734E-05 -3.79881531E-04 -1.96448408E-04 -1.22497437E-04  5.58492444E-05 -8.38724891E-06 -8.38724880E-06 -3.73443195E-05 -2.18848957E-05  3.35045862E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  3.36000000E-23  4.36800000E-03  3.36000000E-23  3.36000000E-23  3.36000000E-23  3.36000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.50000000E+01  5.00000000E-01  5.00000000E-01  5.58404018E+00  1.01871728E-04  0.00000000E+00  0.00000000E+00  4.21558065E-02  8.49931152E-06  2.61856386E-03  2.61856388E-03  2.95818980E-02  1.27517633E-02 -3.58112565E-03 -6.40161830E-08 -2.39314838E-04 -4.11926286E-09  5.58762130E+00 -2.41440191E-03  7.45115695E-04 -8.94515922E-05 -8.94516152E-05 -4.18033347E-04 -2.19016580E-04 -1.21983074E-04  5.64433772E-05 -8.69757065E-06 -8.69756913E-06 -3.84187946E-05 -2.27929136E-05  3.58977709E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  3.60000000E-23  4.68000000E-03  3.60000000E-23  3.60000000E-23  3.60000000E-23  3.60000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.60000000E+01  5.00000000E-01  5.00000000E-01  5.58404018E+00  1.01867630E-04  0.00000000E+00  0.00000000E+00  4.26380868E-02  8.25636803E-06  2.77281408E-03  2.77281410E-03  2.96399298E-02  1.35576680E-02 -3.82044055E-03 -6.81139611E-08 -2.39314968E-04 -4.09056776E-09  5.58786062E+00 -2.53601829E-03  8.01976345E-04 -9.83727235E-05 -9.83727438E-05 -4.57243437E-04 -2.42462319E-04 -1.21496292E-04  5.69978867E-05 -8.99460063E-06 -8.99459933E-06 -3.94726798E-05 -2.36599860E-05  3.82909556E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  3.84000000E-23  4.99200000E-03  3.84000000E-23  3.84000000E-23  3.84000000E-23  3.84000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.70000000E+01  5.00000000E-01  5.00000000E-01  5.58404019E+00  1.01863561E-04  0.00000000E+00  0.00000000E+00  4.31052249E-02  8.04310663E-06  2.92351229E-03  2.92351231E-03  2.96921264E-02  1.43632732E-02 -4.05975566E-03 -7.21826365E-08 -2.39315103E-04 -4.06133743E-09  5.58809994E+00 -2.65716495E-03  8.59363461E-04 -1.07581672E-04 -1.07581692E-04 -4.97490023E-04 -2.66749370E-04 -1.21031777E-04  5.75139293E-05 -9.27941991E-06 -9.27942038E-06 -4.05022523E-05 -2.44938209E-05  4.06841404E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  4.08000000E-23  5.30400000E-03  4.08000000E-23  4.08000000E-23  4.08000000E-23  4.08000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.80000000E+01  5.00000000E-01  5.00000000E-01  5.58404019E+00  1.01859522E-04  0.00000000E+00  0.00000000E+00  4.35574802E-02  7.85508459E-06  3.07040423E-03  3.07040424E-03  2.97386016E-02  1.51685948E-02 -4.29907090E-03 -7.62217588E-08 -2.39315242E-04 -4.03168588E-09  5.58833926E+00 -2.77785966E-03  9.17239670E-04 -1.17066700E-04 -1.17066717E-04 -5.38751755E-04 -2.91843189E-04 -1.20583702E-04  5.79941150E-05 -9.55263859E-06 -9.55263497E-06 -4.15125942E-05 -2.52918072E-05  4.30773251E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  4.32000000E-23  5.61600000E-03  4.32000000E-23  4.32000000E-23  4.32000000E-23  4.32000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.90000000E+01  5.00000000E-01  5.00000000E-01  5.58404019E+00  1.01855513E-04  0.00000000E+00  0.00000000E+00  4.39951237E-02  7.68826960E-06  3.21325623E-03  3.21325627E-03  2.97794706E-02  1.59736330E-02 -4.53838628E-03 -8.02309842E-08 -2.39315384E-04 -4.00171501E-09  5.58857858E+00 -2.89811761E-03  9.75577101E-04 -1.26816624E-04 -1.26816650E-04 -5.81007336E-04 -3.17713817E-04 -1.20150303E-04  5.84495195E-05 -9.81485685E-06 -9.81486812E-06 -4.25015089E-05 -2.60614470E-05  4.54705098E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  4.56000000E-23  5.92800000E-03  4.56000000E-23  4.56000000E-23  4.56000000E-23  4.56000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.00000000E+01  5.00000000E-01  5.00000000E-01  5.58404019E+00  1.01851534E-04  0.00000000E+00  0.00000000E+00  4.44184318E-02  7.53983613E-06  3.35185905E-03  3.35185910E-03  2.98148616E-02  1.67783603E-02 -4.77770181E-03 -8.42100619E-08 -2.39315529E-04 -3.97151556E-09  5.58881790E+00 -3.01795013E-03  1.03434899E-03 -1.36821255E-04 -1.36821287E-04 -6.24237263E-04 -3.44333342E-04 -1.19727376E-04  5.88772627E-05 -1.00670579E-05 -1.00670619E-05 -4.34714048E-05 -2.68029682E-05  4.78636946E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  4.80000000E-23  6.24000000E-03  4.80000000E-23  4.80000000E-23  4.80000000E-23  4.80000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.10000000E+01  5.00000000E-01  5.00000000E-01  5.58404020E+00  1.01847585E-04  0.00000000E+00  0.00000000E+00  4.48276898E-02  7.40703687E-06  3.48603149E-03  3.48603153E-03  2.98449020E-02  1.75827405E-02 -5.01701741E-03 -8.81588235E-08 -2.39315677E-04 -3.94116870E-09  5.58905721E+00 -3.13736706E-03  1.09353184E-03 -1.47070726E-04 -1.47070760E-04 -6.68422740E-04 -3.71674961E-04 -1.19314206E-04  5.92828225E-05 -1.03094894E-05 -1.03094900E-05 -4.44216584E-05 -2.75193923E-05  5.02568793E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  5.04000000E-23  6.55200000E-03  5.04000000E-23  5.04000000E-23  5.04000000E-23  5.04000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.20000000E+01  5.00000000E-01  5.00000000E-01  5.58404020E+00  1.01843667E-04  0.00000000E+00  0.00000000E+00  4.52231747E-02  7.28780692E-06  3.61561898E-03  3.61561902E-03  2.98697201E-02  1.83867265E-02 -5.25633310E-03 -9.20771764E-08 -2.39315685E-04 -3.91074408E-09  5.58929653E+00 -3.25637703E-03  1.15310403E-03 -1.57555683E-04 -1.57555717E-04 -7.13542528E-04 -3.99716979E-04 -1.18909156E-04  5.96670559E-05 -1.05426897E-05 -1.05426903E-05 -4.53508069E-05 -2.82144780E-05  5.26500640E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  5.28000000E-23  6.86400000E-03  5.28000000E-23  5.28000000E-23  5.28000000E-23  5.28000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.30000000E+01  5.00000000E-01  5.00000000E-01  5.58404020E+00  1.01839779E-04  0.00000000E+00  0.00000000E+00  4.56051671E-02  7.18025117E-06  3.74049822E-03  3.74049826E-03  2.98894481E-02  1.91902595E-02 -5.49564886E-03 -9.59650938E-08 -2.39315836E-04 -3.88031102E-09  5.58953585E+00 -3.37498695E-03  1.21304659E-03 -1.68267176E-04 -1.68267212E-04 -7.59576609E-04 -4.28438604E-04 -1.18510666E-04  6.00329109E-05 -1.07670350E-05 -1.07670375E-05 -4.62601081E-05 -2.88891111E-05  5.50432488E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  5.52000000E-23  7.17600000E-03  5.52000000E-23  5.52000000E-23  5.52000000E-23  5.52000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.40000000E+01  5.00000000E-01  5.00000000E-01  5.58404021E+00  1.01835921E-04  0.00000000E+00  0.00000000E+00  4.59739464E-02  7.08279147E-06  3.86057674E-03  3.86057678E-03  2.99042182E-02  1.99932755E-02 -5.73496471E-03 -9.98226080E-08 -2.39315848E-04 -3.84992124E-09  5.58977517E+00 -3.49320257E-03  1.27334246E-03 -1.79196663E-04 -1.79196700E-04 -8.06505540E-04 -4.57820712E-04 -1.18117702E-04  6.03822439E-05 -1.09829522E-05 -1.09829532E-05 -4.71502847E-05 -2.95449741E-05  5.74364335E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  5.76000000E-23  7.48800000E-03  5.76000000E-23  5.76000000E-23  5.76000000E-23  5.76000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.50000000E+01  5.00000000E-01  5.00000000E-01  5.58404021E+00  1.01832094E-04  0.00000000E+00  0.00000000E+00  4.63297880E-02  6.99410758E-06  3.97579207E-03  3.97579210E-03  2.99141629E-02  2.07957035E-02 -5.97428056E-03 -1.03649802E-07 -2.39315861E-04 -3.81962755E-09  5.59001449E+00 -3.61102877E-03  1.33397701E-03 -1.90335965E-04 -1.90336003E-04 -8.54309396E-04 -4.87847010E-04 -1.17729409E-04  6.07175392E-05 -1.11907580E-05 -1.11907595E-05 -4.80199576E-05 -3.01856053E-05  5.98296182E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  6.00000000E-23  7.80000000E-03  6.00000000E-23  6.00000000E-23  6.00000000E-23  6.00000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.60000000E+01  5.00000000E-01  5.00000000E-01  5.58404021E+00  1.01828297E-04  0.00000000E+00  0.00000000E+00  4.66729633E-02  6.91309304E-06  4.08611150E-03  4.08611153E-03  2.99194143E-02  2.15974686E-02 -6.21359651E-03 -1.07446805E-07 -2.39316015E-04 -3.78947678E-09  5.59025381E+00 -3.72846922E-03  1.39493672E-03 -2.01677112E-04 -2.01677152E-04 -9.02969385E-04 -5.18501330E-04 -1.17344393E-04  6.10395218E-05 -1.13906327E-05 -1.13906335E-05 -4.88716690E-05 -3.08094819E-05  6.22228030E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  6.24000000E-23  8.11200000E-03  6.24000000E-23  6.24000000E-23  6.24000000E-23  6.24000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.70000000E+01  5.00000000E-01  5.00000000E-01  5.58404021E+00  1.01824530E-04  0.00000000E+00  0.00000000E+00  4.70037387E-02  6.83890584E-06  4.19153039E-03  4.19153042E-03  2.99201042E-02  2.23984908E-02 -6.45291253E-03 -1.11213789E-07 -2.39316030E-04 -3.75950272E-09  5.59049313E+00 -3.84552670E-03  1.45620831E-03 -2.13212386E-04 -2.13212424E-04 -9.52465744E-04 -5.49769766E-04 -1.16962056E-04  6.13480993E-05 -1.15828643E-05 -1.15828617E-05 -4.97029246E-05 -3.14204459E-05  6.46159877E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  6.48000000E-23  8.42400000E-03  6.48000000E-23  6.48000000E-23  6.48000000E-23  6.48000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.80000000E+01  5.00000000E-01  5.00000000E-01  5.58404022E+00  1.01820793E-04  0.00000000E+00  0.00000000E+00  4.73223788E-02  6.77055960E-06  4.29207106E-03  4.29207109E-03  2.99163638E-02  2.31986882E-02 -6.69222857E-03 -1.14950957E-07 -2.39316044E-04 -3.72974189E-09  5.59073244E+00 -3.96220376E-03  1.51778166E-03 -2.24934367E-04 -2.24934402E-04 -1.00277913E-03 -5.81640516E-04 -1.16582229E-04  6.16474497E-05 -1.17677433E-05 -1.17677413E-05 -5.05153147E-05 -3.20198399E-05  6.70091724E-03 -0.00000000E+00  2.39318473E-04 -0.00000000E+00  5.58403153E+00  6.72000000E-23  8.73600000E-03  6.72000000E-23  6.72000000E-23  6.72000000E-23  6.72000000E-23  2.40000000E-24  3.12000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24  2.40000000E-24
