 "Time [day]","dt_flow [day]","dt_tran [day]","Global Water Mass in Liquid Phas [kg]","Global Water Mass in Solid Phase [kg]","Global Air Mass in Liquid Phase [kg]","Global Water Mass in Gas Phase [kg]","Global Air Mass in Gas Phase [kg]","Global DOM1 [mol]","Global O2(aq) [mol]","Global Tracer2 [mol]","Global CH4(aq) [mol]","Global SO4-- [mol]","Global H2S(aq) [mol]","Tracer2_inj_homo Water Mass [kg]","Tracer2_inj_homo Air Mass [kg]","Tracer2_inj_homo Water Mass [kg/day]","Tracer2_inj_homo Air Mass [kg/day]","SUM of All Water Mass and Flux [kg]","Tracer2_inj_homo DOM1 [mol]","Tracer2_inj_homo O2(aq) [mol]","Tracer2_inj_homo Tracer2 [mol]","Tracer2_inj_homo CH4(aq) [mol]","Tracer2_inj_homo SO4-- [mol]","Tracer2_inj_homo H2S(aq) [mol]","Tracer2_inj_homo DOM1 [mol/day]","Tracer2_inj_homo O2(aq) [mol/day]","Tracer2_inj_homo Tracer2 [mol/day]","Tracer2_inj_homo CH4(aq) [mol/day]","Tracer2_inj_homo SO4-- [mol/day]","Tracer2_inj_homo H2S(aq) [mol/day]"
  1.10000000E+01  5.00000000E-01  5.00000000E-01  5.58666414E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  5.59444847E-02  5.60264000E-20  1.48857523E-07  5.14349982E-03  3.78008566E-02  5.60000014E-03  2.63262032E-03 -0.00000000E+00  2.39330426E-04 -0.00000000E+00  5.58403152E+00  2.64000000E-23  2.64000000E-23  2.64000000E-03  2.64000000E-23  2.64000000E-23  2.64000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.20000000E+01  5.00000000E-01  5.00000000E-01  5.58690347E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  5.79760714E-02  5.60288000E-20  1.48779528E-07  5.11720376E-03  3.86919880E-02  5.60000015E-03  2.87195085E-03 -0.00000000E+00  2.39330576E-04 -0.00000000E+00  5.58403152E+00  2.88000000E-23  2.88000000E-23  2.88000000E-03  2.88000000E-23  2.88000000E-23  2.88000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.30000000E+01  5.00000000E-01  5.00000000E-01  5.58714280E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  6.00067377E-02  5.60312000E-20  1.48701623E-07  5.09224675E-03  3.95828737E-02  5.60000016E-03  3.11128154E-03 -0.00000000E+00  2.39330726E-04 -0.00000000E+00  5.58403152E+00  3.12000000E-23  3.12000000E-23  3.12000000E-03  3.12000000E-23  3.12000000E-23  3.12000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.40000000E+01  5.00000000E-01  5.00000000E-01  5.58738213E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  6.20365261E-02  5.60336000E-20  1.48623805E-07  5.06847952E-03  4.04735189E-02  5.60000018E-03  3.35061238E-03 -0.00000000E+00  2.39330876E-04 -0.00000000E+00  5.58403152E+00  3.36000000E-23  3.36000000E-23  3.36000000E-03  3.36000000E-23  3.36000000E-23  3.36000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.50000000E+01  5.00000000E-01  5.00000000E-01  5.58762146E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  6.40654748E-02  5.60360000E-20  1.48546076E-07  5.04577137E-03  4.13639284E-02  5.60000019E-03  3.58994337E-03 -0.00000000E+00  2.39331026E-04 -0.00000000E+00  5.58403152E+00  3.60000000E-23  3.60000000E-23  3.60000000E-03  3.60000000E-23  3.60000000E-23  3.60000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.60000000E+01  5.00000000E-01  5.00000000E-01  5.58786080E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  6.60936185E-02  5.60384000E-20  1.48468436E-07  5.02400795E-03  4.22541066E-02  5.60000020E-03  3.82927451E-03 -0.00000000E+00  2.39331176E-04 -0.00000000E+00  5.58403152E+00  3.84000000E-23  3.84000000E-23  3.84000000E-03  3.84000000E-23  3.84000000E-23  3.84000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.70000000E+01  5.00000000E-01  5.00000000E-01  5.58810013E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  6.81209885E-02  5.60408000E-20  1.48390883E-07  5.00308935E-03  4.31440579E-02  5.60000021E-03  4.06860580E-03 -0.00000000E+00  2.39331327E-04 -0.00000000E+00  5.58403152E+00  4.08000000E-23  4.08000000E-23  4.08000000E-03  4.08000000E-23  4.08000000E-23  4.08000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.80000000E+01  5.00000000E-01  5.00000000E-01  5.58833946E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  7.01476132E-02  5.60432000E-20  1.48313418E-07  4.98292827E-03  4.40337859E-02  5.60000022E-03  4.30793724E-03 -0.00000000E+00  2.39331477E-04 -0.00000000E+00  5.58403152E+00  4.32000000E-23  4.32000000E-23  4.32000000E-03  4.32000000E-23  4.32000000E-23  4.32000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  1.90000000E+01  5.00000000E-01  5.00000000E-01  5.58857879E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  7.21735185E-02  5.60456000E-20  1.48236041E-07  4.96344844E-03  4.49232944E-02  5.60000023E-03  4.54726883E-03 -0.00000000E+00  2.39331627E-04 -0.00000000E+00  5.58403152E+00  4.56000000E-23  4.56000000E-23  4.56000000E-03  4.56000000E-23  4.56000000E-23  4.56000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
  2.00000000E+01  5.00000000E-01  5.00000000E-01  5.58881812E+00  1.01935744E-04  0.00000000E+00  0.00000000E+00  7.41987281E-02  5.60480000E-20  1.48158751E-07  4.94458328E-03  4.58125869E-02  5.60000024E-03  4.78660057E-03 -0.00000000E+00  2.39331778E-04 -0.00000000E+00  5.58403152E+00  4.80000000E-23  4.80000000E-23  4.80000000E-03  4.80000000E-23  4.80000000E-23  4.80000000E-23  2.40000000E-24  2.40000000E-24  2.40000000E-04  2.40000000E-24  2.40000000E-24  2.40000000E-24
