 "Time [day]","dt_flow [day]","dt_tran [day]","Global Water Mass in Liquid Phas [kg]","Global Water Mass in Solid Phase [kg]","Global Air Mass in Liquid Phase [kg]","Global Water Mass in Gas Phase [kg]","Global Air Mass in Gas Phase [kg]","Global DOM1 [mol]","Global O2(aq) [mol]","Global Tracer2 [mol]","Global CH4(aq) [mol]","Global SO4-- [mol]","Global H2S(aq) [mol]","sed_air_interface Water Mass [kg]","sed_air_interface Air Mass [kg]","sed_air_interface Water Mass [kg/day]","sed_air_interface Air Mass [kg/day]","SUM of All Water Mass and Flux [kg]","sed_air_interface DOM1 [mol]","sed_air_interface O2(aq) [mol]","sed_air_interface Tracer2 [mol]","sed_air_interface CH4(aq) [mol]","sed_air_interface SO4-- [mol]","sed_air_interface H2S(aq) [mol]","sed_air_interface DOM1 [mol/day]","sed_air_interface O2(aq) [mol/day]","sed_air_interface Tracer2 [mol/day]","sed_air_interface CH4(aq) [mol/day]","sed_air_interface SO4-- [mol/day]","sed_air_interface H2S(aq) [mol/day]","tide Water Mass [kg]","tide Air Mass [kg]","tide Water Mass [kg/day]","tide Air Mass [kg/day]","SUM of All Water Mass and Flux [kg]","tide DOM1 [mol]","tide O2(aq) [mol]","tide Tracer2 [mol]","tide CH4(aq) [mol]","tide SO4-- [mol]","tide H2S(aq) [mol]","tide DOM1 [mol/day]","tide O2(aq) [mol/day]","tide Tracer2 [mol/day]","tide CH4(aq) [mol/day]","tide SO4-- [mol/day]","tide H2S(aq) [mol/day]"
  4.58333333E-01  4.16666667E-02  4.16666667E-02  5.57162032E+00  1.01709113E-04  2.85872814E-07  1.40922862E-05  3.32610331E-02  1.39346477E-05  8.70477994E-26  5.53478433E-03  2.79377668E-02  5.53480202E-03 -1.24109231E-02  1.38656552E-05 -9.33907067E-03  1.04269282E-05  5.58403181E+00 -3.41999590E-04  1.43249885E-05  3.44873123E-21 -6.61143784E-05 -6.22331925E-05 -6.61144494E-05 -3.66597552E-04  1.49545946E-05  7.54231528E-21 -7.17714310E-05 -4.68298638E-05 -7.17716491E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403210E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
  5.00000000E-01  4.16666667E-02  4.16666667E-02  5.57126126E+00  1.01702560E-04  2.94137723E-07  1.44997155E-05  3.32466361E-02  1.45600148E-05  8.70475792E-26  5.53197486E-03  2.79359664E-02  5.53199415E-03 -1.27699754E-02  1.42665318E-05 -8.61725336E-03  9.62103725E-06  5.58403182E+00 -3.56508709E-04  1.49205032E-05  3.76299398E-21 -6.89559042E-05 -6.40336256E-05 -6.89559847E-05 -3.48218854E-04  1.42923538E-05  7.54230597E-21 -6.81966184E-05 -4.32103926E-05 -6.81968465E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403212E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
  5.41666667E-01  4.16666667E-02  4.16666667E-02  5.57092776E+00  1.01696475E-04  3.01814177E-07  1.48781359E-05  3.32328799E-02  1.51582835E-05  8.70474080E-26  5.52928815E-03  2.79342941E-02  5.52930904E-03 -1.31034633E-02  1.46388663E-05 -8.00370978E-03  8.93602908E-06  5.58403183E+00 -3.70362080E-04  1.54924734E-05  4.07725638E-21 -7.16698821E-05 -6.57058692E-05 -7.16699726E-05 -3.32480915E-04  1.37272833E-05  7.54229773E-21 -6.51354705E-05 -4.01338460E-05 -6.51357084E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403213E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
  5.83333333E-01  4.16666667E-02  4.16666667E-02  5.57061626E+00  1.01690790E-04  3.08984315E-07  1.52315967E-05  3.32196796E-02  1.57333259E-05  8.70472702E-26  5.52670808E-03  2.79327322E-02  5.52673056E-03 -1.34149552E-02  1.49866428E-05 -7.47580658E-03  8.34663549E-06  5.58403184E+00 -3.83648302E-04  1.60441108E-05  4.39151848E-21 -7.42735600E-05 -6.72678163E-05 -7.42736608E-05 -3.18869319E-04  1.32392992E-05  7.54229039E-21 -6.24882695E-05 -3.74867322E-05 -6.24885170E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403215E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
  6.25000000E-01  4.16666667E-02  4.16666667E-02  5.57032390E+00  1.01685455E-04  3.15714016E-07  1.55633456E-05  3.32069658E-02  1.62882140E-05  8.70471561E-26  5.52422147E-03  2.79312662E-02  5.52424554E-03 -1.37073132E-02  1.53130566E-05 -7.01659248E-03  7.83393143E-06  5.58403184E+00 -3.96439297E-04  1.65779907E-05  4.70578031E-21 -7.67809495E-05 -6.87338185E-05 -7.67810610E-05 -3.06983890E-04  1.28131159E-05  7.54228381E-21 -6.01773477E-05 -3.51840515E-05 -6.01776045E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403216E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
  6.66666667E-01  4.16666667E-02  4.16666667E-02  5.57004834E+00  1.01680427E-04  3.22056811E-07  1.58760215E-05  3.31946815E-02  1.68254128E-05  8.70470508E-26  5.52181745E-03  2.79298845E-02  5.52184311E-03 -1.39828629E-02  1.56207042E-05 -6.61319144E-03  7.38354138E-06  5.58403185E+00 -4.08793859E-04  1.70961953E-05  5.02004189E-21 -7.92035102E-05 -7.01155368E-05 -7.92036328E-05 -2.96509492E-04  1.24369117E-05  7.54227786E-21 -5.81414572E-05 -3.31612388E-05 -5.81417232E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403217E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
  7.08333333E-01  4.16666667E-02  4.16666667E-02  5.56978768E+00  1.01675670E-04  3.28056724E-07  1.61717945E-05  3.31827796E-02  1.73469216E-05  8.70469693E-26  5.51948703E-03  2.79285774E-02  5.51951429E-03 -1.42435166E-02  1.59117207E-05 -6.25569007E-03  6.98439739E-06  5.58403186E+00 -4.20760360E-04  1.76004223E-05  5.33430324E-21 -8.15506736E-05 -7.14225611E-05 -8.15508076E-05 -2.87196018E-04  1.21014483E-05  7.54227247E-21 -5.63319215E-05 -3.13685848E-05 -5.63321964E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403218E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
  7.50000000E-01  4.16666667E-02  4.16666667E-02  5.56954033E+00  1.01671157E-04  3.33750363E-07  1.64524694E-05  3.31712211E-02  1.78543756E-05  8.70468993E-26  5.51722275E-03  2.79273371E-02  5.51725160E-03 -1.44908649E-02  1.61878819E-05 -5.93635782E-03  6.62786850E-06  5.58403186E+00 -4.32378832E-04  1.80920653E-05  5.64856439E-21 -8.38302459E-05 -7.26628664E-05 -8.38303918E-05 -2.78843335E-04  1.17994314E-05  7.54226754E-21 -5.47097362E-05 -2.97673256E-05 -5.47100198E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403219E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
  7.91666667E-01  4.16666667E-02  4.16666667E-02  5.56930494E+00  1.01666861E-04  3.39168483E-07  1.67195622E-05  3.31599734E-02  1.83491234E-05  8.70468350E-26  5.51501835E-03  2.79261568E-02  5.51504879E-03 -1.47262438E-02  1.64506795E-05 -5.64909341E-03  6.30714277E-06  5.58403187E+00 -4.43682605E-04  1.85722764E-05  5.96282535E-21 -8.60487253E-05 -7.38431525E-05 -8.60488833E-05 -2.71290548E-04  1.15250658E-05  7.54226302E-21 -5.32435039E-05 -2.83268671E-05 -5.32437960E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403221E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
  8.33333333E-01  4.16666667E-02  4.16666667E-02  5.56908040E+00  1.01662764E-04  3.44337172E-07  1.69743591E-05  3.31490091E-02  1.88322861E-05  8.70467779E-26  5.51286858E-03  2.79250309E-02  5.51290060E-03 -1.49507865E-02  1.67013788E-05 -5.38902689E-03  6.01678301E-06  5.58403187E+00 -4.54699600E-04  1.90420151E-05  6.27708613E-21 -8.82115534E-05 -7.49691021E-05 -8.82117239E-05 -2.64407882E-04  1.12737292E-05  7.54225886E-21 -5.19078743E-05 -2.70227896E-05 -5.19081747E-05 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00  5.58403222E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00 -0.00000000E+00
